Close,Volume,sentiment,ma7,price_change,volatility,target
27.20192146301269,377161000.0,-0.7519550878044263,27.064470563616073,0.01001628233689722,0.49417531011209825,27.72445678710937
27.72445678710937,292216000.0,0.7950374324214171,27.038493837629044,0.019209500505587007,0.44486837536090046,28.884429931640625
28.884429931640625,570329000.0,0.3658607638905067,27.29626601082938,0.04183934615702145,0.8294653925360624,28.18504905700684
28.18504905700684,402730000.0,-0.34857759778992126,27.45198495047433,-0.02421307522042071,0.8857926992859797,27.77740859985352
27.77740859985352,383387000.0,-0.3316413151822828,27.56045995439802,-0.014463003286913967,0.8701565565063697,27.537620544433597
27.537620544433597,321850000.0,0.3545852054965233,27.749006816319056,-0.008632484724337641,0.6444572571880535,28.654630661010746
28.654630661010746,361494000.0,0.5263244616662952,27.995073863438197,0.04056305862646292,0.6084167976238792,29.125215530395508
29.125215530395508,344979000.0,-0.05693099485818842,28.2698301587786,0.016422646480838132,0.6245956428059973,28.54572486877441
28.54572486877441,314869000.0,0.6813884303302493,28.387154170445033,-0.01989652783912732,0.5806676634927389,28.859451293945312
28.859451293945312,369350000.0,-0.2689634935505061,28.38358579363142,0.010990312090973786,0.5771686451346051,28.55272483825684
28.55272483825684,322149000.0,0.2019927545802973,28.43611090523856,-0.01062828438989838,0.5728031713629851,28.31493759155273
28.31493759155273,274222000.0,0.6858434658438934,28.512900761195592,-0.008328005402325256,0.5013545501481776,28.927391052246094
28.927391052246094,293926000.0,0.13956523022277678,28.711439405168807,0.02163004805195401,0.27472588090629735,29.18716049194336
29.18716049194336,449405000.0,0.17135959545610735,28.787515095302037,0.008980050749412216,0.32542705337829164,30.15130615234375
30.15130615234375,432535000.0,0.8306462686336269,28.934099469866073,0.03303321200657838,0.6097666512367934,31.649982452392575
31.649982452392575,748725000.0,0.6770474214660738,29.37756483895438,0.049705186650175204,1.1604199687112386,31.23634910583496
31.23634910583496,473908000.0,0.6119145748361647,29.71712166922433,-0.013068991339246216,1.320289895004304,31.14842414855957
31.14842414855957,372000000.0,0.17962271555537224,30.087935856410436,-0.0028148282303249728,1.3031549612739532,30.660852432250977
30.660852432250977,356253000.0,0.45205561563200436,30.423066547938756,-0.015653174426518812,1.0478390152604717,30.510990142822266
30.510990142822266,721419000.0,-0.611441278604252,30.649294989449636,-0.004887740474921576,0.8165200372408593,37.94640350341797
37.94640350341797,1543911000.0,0.9644642574681677,31.900615419660294,0.24369623292428244,2.7126114560723,38.91156005859375
38.91156005859375,714397000.0,-0.7815066582660737,33.1520802634103,0.02543473072721758,3.635007508042749,40.07552337646485
40.07552337646485,923401000.0,-0.612075272548795,34.35572896684919,0.029913046819977973,4.374472402434576,37.800540924072266
37.800540924072266,1002580000.0,0.017495967753371255,35.293470655168804,-0.056767379705104815,4.2972226531254805,39.734825134277344
39.734825134277344,635873000.0,0.947986679093124,36.520099367414204,0.05117080769003701,4.139416791981276,39.29220962524414
39.29220962524414,482731000.0,-0.9161030074513423,37.75315039498465,-0.011139233846819696,3.3045308553716044,39.136356353759766
39.136356353759766,396094000.0,0.6252828974213838,38.98534556797573,-0.003966518375292494,0.8520352145119617,38.619815826416016
38.619815826416016,388729000.0,-0.32650399203954605,39.08154732840402,-0.013198482829486213,0.7466828831685435,37.44572067260742
37.44572067260742,511998000.0,-0.21185797869428447,38.87214170183454,-0.03040136594865661,0.9734209545845481,38.47991943359375
38.47991943359375,417772000.0,0.6375616650198186,38.64419828142439,0.027618610148498757,0.8192774826491603,38.73971176147461
38.73971176147461,427717000.0,-0.57064859775722,38.77836554391043,0.006751374007661237,0.7301429847926618,39.4511604309082
39.4511604309082,388701000.0,0.6744858081963363,38.7378420148577,0.018364841582045655,0.6739183415628468,40.98995971679688
40.98995971679688,613208000.0,0.2708608771769103,38.98037774222238,0.039005171687753526,1.0861200999561835,42.963417053222656
42.963417053222656,740465000.0,0.41686130967709145,39.5271006992885,0.04814489572716241,1.86305627542521,42.61968994140625
42.61968994140625,568622000.0,0.8115649753048153,40.098511287144255,-0.008000460284399602,2.1323400320200325,42.658653259277344
42.658653259277344,655709000.0,-0.91516724272411,40.84321594238281,0.000914209322607995,1.954319053664479,43.77378845214844
43.77378845214844,451153000.0,0.8459031998600672,41.59948294503348,0.026140890714325904,1.9111813176038546,43.011375427246094
43.011375427246094,551603000.0,-0.4830491671466126,42.209720611572266,-0.017417113114067795,1.4789694195578627,42.99139404296875
42.99139404296875,417737000.0,0.1125403784141501,42.71546827043806,-0.0004645604582244056,0.8499997535089956,42.176029205322266
42.176029205322266,358140000.0,-0.2592174553600719,42.88490676879883,-0.018965768749707235,0.4911969036596535,40.60025787353516
40.60025787353516,594322000.0,0.576252007468899,42.54731260027204,-0.03736177543210384,0.9885439073451354,41.84328842163086
41.84328842163086,462175000.0,-0.6181105171436709,42.43639809744699,0.03061632150139504,1.0220577051988762,41.08488845825195
41.08488845825195,582639000.0,-0.3020151041742509,42.21157455444336,-0.018124769634187077,1.1321788202395635,40.79011154174805
40.79011154174805,380514000.0,0.5347803021991311,41.78533499581473,-0.007174825770877802,0.9999380806573978,42.26895904541016
42.26895904541016,501148000.0,-0.38928243007246377,41.67927551269531,0.03625504926968737,0.8804576248575318,42.37986373901367
42.37986373901367,198209000.0,-0.9862842115815804,41.59191404070173,0.002623785778219867,0.7491081823147431,42.28395080566406
42.28395080566406,323618000.0,-0.7791162731214452,41.60733141217913,-0.002263172291923077,0.7640941154925813,42.07011795043945
42.07011795043945,303582000.0,0.4437188364644091,41.81731142316546,-0.005057068962344147,0.6317135343180627,42.46979904174805
42.46979904174805,355881000.0,0.7778704062599007,41.906812940325054,0.00950035585304132,0.6786461490326323,42.14705276489258
42.14705276489258,353908000.0,0.4910595447704287,42.058550698416575,-0.007599430280755715,0.5750867270889884,42.37186813354492
42.37186813354492,298244000.0,0.6396700665376467,42.28451592581613,0.005334070923213252,0.1391380579813086,43.867706298828125
43.867706298828125,481277000.0,-0.8934419967425125,42.51290839059012,0.03530262485875579,0.6133601864570779,45.94108963012695
45.94108963012695,478204000.0,0.15743756759685446,43.02165494646345,0.04726445730202711,1.4247940573402371,45.43349075317383
45.43349075317383,772075000.0,0.7833053990552834,43.47158922467913,-0.011048908091641274,1.6348234976685718,46.424713134765625
46.424713134765625,510488000.0,-0.7954987925679915,44.09367425101144,0.021816998103377117,1.8295617802756887,47.45690155029297
47.45690155029297,569164000.0,-0.5801210538264794,44.806117466517854,0.022233598138367006,2.0495966136127737,47.04022979736328
47.04022979736328,427502000.0,0.48628299356158977,45.50514275687082,-0.008780003314968088,1.812238762540799,45.48444366455078
45.48444366455078,537865000.0,0.24866271012394514,45.94979640415737,-0.03307352322712731,1.1905360501094073,44.27438354492188
44.27438354492188,963769000.0,-0.22438009772190792,46.00789315359933,-0.02660382368427172,1.0764555212805502,44.57715225219727
44.57715225219727,382516000.0,-0.1169277519213221,45.81304495675223,0.006838462402716239,1.206187866328375,45.6433219909668
45.6433219909668,348081000.0,0.42743350700476923,45.84302084786551,0.023917403533039172,1.1977610798618885,45.41649627685547
45.41649627685547,364237000.0,-0.10905183972671173,45.69898986816406,-0.004969526848992656,1.1765863375199326,45.86415100097656
45.86415100097656,455976000.0,-0.8670749625308194,45.47145407540457,0.009856654758046979,0.9019191959881274,46.71348571777344
46.71348571777344,331194000.0,-0.8524592226926808,45.42477634974888,0.018518487713395038,0.8110777892083818,46.69249725341797
46.69249725341797,251055000.0,0.8176834818275422,45.59735543387277,-0.0004493020384365165,0.9435883989755602,46.47067260742188
46.47067260742188,237858000.0,0.8308202951837769,45.91111101422991,-0.004750755668349926,0.7816099535907067,44.23442459106445
44.23442459106445,530142000.0,-0.6076309473003987,45.86214991978237,-0.04812170538715799,0.8832266393504374,44.4802360534668
44.4802360534668,324176000.0,-0.2772759298015146,45.69599478585379,0.005557017293088107,1.0286790356665638,44.64510345458984
44.64510345458984,362666000.0,-0.34651248500510934,45.58579581124442,0.0037065316138353843,1.1022953193282694,45.38152694702149
45.38152694702149,322154000.0,-0.27409276221610046,45.516849517822266,0.016495056242409545,1.0970641764638311,44.62911224365234
44.62911224365234,353843000.0,0.3470551487865101,45.21908187866211,-0.016579757315074994,0.9963917526155317,42.5207633972168
42.5207633972168,586449000.0,0.18056316832903319,44.6231198992048,-0.04724155916266104,1.1958646900961847,42.35489654541016
42.35489654541016,492705000.0,0.29990660717725004,44.03515189034598,-0.0039008436950473957,1.1468795097337146,40.82308197021485
40.82308197021485,533085000.0,-0.7074335951278619,43.54781723022461,-0.036166174400945605,1.6586748588834639,43.71882629394531
43.71882629394531,690286000.0,0.2860857793208087,43.43904440743582,0.07093399576845383,1.6116364495985984,43.90568161010742
43.90568161010742,676512000.0,0.31957903139847654,43.33341271536691,0.004274024076167615,1.542146650352379,43.452030181884766
43.452030181884766,527451000.0,-0.5498179232550429,43.05777032034738,-0.010332408280349314,1.2620581626250216,43.310150146484375
43.310150146484375,452395000.0,0.40785499001513803,42.8693471636091,-0.0032652107348378756,1.0725982449041929,43.26517868041992
