Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2023-06-20,282.1160888671875,282.5824304857627,274.0692508402336,276.55971674793904,20701600
2023-06-21,279.44708251953125,281.78869232986375,276.1925924971015,281.32235067713356,20556200
2023-06-22,282.66180419921875,283.0388501973206,275.62701368291556,276.90694737547614,17563100
2023-06-23,286.4818420410156,287.4145252422429,276.7779942979955,279.3180586775212,51092000
2023-06-26,276.3017272949219,287.5335927129634,275.4385062924321,286.45208350341085,24232700
2023-06-27,284.8149108886719,287.0970204097257,278.4647497013113,279.81417598610125,26108300
2023-06-28,283.0686340332031,287.29544349247846,281.84820037160534,282.60229241746646,16722100
2023-06-29,279.337890625,284.33865559418587,278.50443484346164,282.2847661968472,15395700
2023-06-30,284.7454528808594,286.799311897848,282.2053886384394,282.5427376087658,19694900
2023-07-03,283.7928771972656,287.14656346913074,282.6320044292823,284.467605349203,8629300
2023-07-05,292.0779724121094,295.798774174223,284.13033015864676,285.41029444320327,33865500
2023-07-06,289.7164611816406,295.79873585225204,289.0417631500449,293.5861187368782,47600500
2023-07-07,288.267822265625,293.89368682314864,286.4123876380687,289.90496868523604,25586000
2023-07-10,291.8100280761719,295.8086477039445,284.8149039740183,293.24871963934146,37058300
2023-07-11,295.9674377441406,297.8427059212955,289.6271775662314,291.61160499769574,27585900
2023-07-12,306.9313659667969,307.04052521355806,297.7633215569858,299.4004680187438,36677100
2023-07-13,310.96966552734375,313.7776166697492,307.8739639648475,311.17802190329286,30281000
2023-07-14,306.46502685546875,312.4282406131699,304.9667745464392,309.36230405201036,23054100
2023-07-17,308.2013244628906,309.2828334458228,302.33733957822324,305.1453204843249,25323100
2023-07-18,309.62030029296875,311.7535841601705,305.2248004813134,308.45942711831395,20731900
2023-07-19,313.5494384765625,316.1986319082592,308.1021650649504,310.59263096242654,21763700
2023-07-20,300.1644592285156,313.0831001900084,299.86680724874,311.05897588766237,23836900
2023-07-21,291.9687805175781,303.081554551309,288.9326093562947,302.19850020228625,42139300
2023-07-24,289.33941650390625,295.20340298252125,286.05519164762,293.47696087002083,24915700
2023-07-25,292.1771545410156,295.97731949491924,289.5874611705835,292.89154957975995,19585600
2023-07-26,296.2452392578125,299.42030479674065,289.62716083305537,298.844834198046,47256900
2023-07-27,309.2828674316406,322.8166743609135,307.4274329964879,322.58845435083214,64229200
2023-07-28,322.9456787109375,323.66007368157807,311.80310958996205,314.41263608382906,39220300
2023-07-31,316.11932373046875,323.1243507581088,315.1171780997282,321.16968835476115,25799600
2023-08-01,320.1972351074219,321.6161235359721,312.2099279207589,315.0675078686695,22817900
2023-08-02,311.8626708984375,315.9109195600562,308.23116529432224,315.5239417009489,20461100
2023-08-03,310.7514343261719,313.4899540322173,307.516807733087,307.516807733087,15180200
2023-08-04,308.3105773925781,315.93077142766623,307.7847053368224,312.5076220119246,17612800
2023-08-07,314.0951843261719,314.6012230315597,308.0426743557045,310.791125840305,16236500
2023-08-08,310.2056884765625,315.41481011229837,307.6953588862012,311.95196390121913,15183500
2023-08-09,302.83349609375,311.1879477003987,300.4918865961825,310.4437875207549,19955800
2023-08-10,303.3593444824219,309.907959609961,301.50391009027555,305.5422262849192,14358900
2023-08-11,299.29132080078125,302.34732532437346,298.02125834115725,300.2140721691434,14046300
2023-08-14,303.8058776855469,303.82571105631087,295.9276994586192,298.63645342569663,15641900
2023-08-15,299.5989074707031,304.8377940471984,297.6938440429067,303.75628486098515,11623600
2023-08-16,291.9985656738281,298.735674605063,291.988633847669,297.8625520218376,18547700
2023-08-17,282.8702087402344,293.7448627460336,282.7313145635703,290.7682215551062,23950100
2023-08-18,281.04449462890625,283.46549817008304,272.2435650787886,276.857352138506,35347900
2023-08-21,287.6427307128906,288.23806495812437,279.65542295254005,281.2429708465109,20181500
2023-08-22,285.3606262207031,290.61934598241027,284.5172386377998,290.27206518004357,12980200
2023-08-23,291.94891357421875,295.08431211507826,285.43009337789294,286.25361732465876,18287000
2023-08-24,284.51727294921875,297.12830035290386,284.4081439787186,296.1757836977918,18360900
2023-08-25,283.2770080566406,286.1445201506835,273.8807432156826,283.90210752516674,23701400
2023-08-28,287.99993896484375,289.180675611169,283.57464435762574,285.7575264634264,14239300
2023-08-29,295.66973876953125,296.8207102483981,285.9361251901025,286.3330045979978,20844500
2023-08-30,292.80218505859375,295.96734827739203,291.1451753310294,294.856074096488,17717000
2023-08-31,293.5860900878906,298.7555143501628,293.3578700641985,293.49676421952233,17229900
2023-09-01,294.0722961425781,299.39054694781646,292.17716437490265,297.03900536445764,12842300
2023-09-05,297.81292724609375,299.0432927883047,293.20907155898277,294.70729361157686,14956000
2023-09-06,296.840576171875,300.9383931826944,293.35789651003546,299.3607770852688,15418100
2023-09-07,296.3444519042969,304.6591765120229,289.9446620146728,295.67965546312854,33748700
2023-09-08,295.5705261230469,302.8732037411154,294.4691532729565,296.89015689806655,17548000
2023-09-11,305.1652526855469,306.63373990822015,298.93415166603296,299.0631442958572,19489300
2023-09-12,299.31121826171875,306.25671485522423,297.8923597962364,303.94483974660716,13480400
2023-09-13,302.6846923828125,304.78818046723666,298.97382303689284,300.00570342701496,13210900
2023-09-14,309.2928466796875,310.4338863451406,302.65493479949475,304.3516116982113,19343100
2023-09-15,297.9716491699219,309.5706280070703,296.4237984522829,309.18365018768327,28131100
2023-09-18,300.1942138671875,301.23605631967,295.4811992467907,295.86817708684436,14234200
2023-09-19,302.69464111328125,303.7860822406688,297.47558735502014,300.12481126059,15924400
2023-09-20,297.33673095703125,305.6613892226895,297.09857904809894,302.67481591285946,19379500
2023-09-21,293.42730712890625,297.9220330401286,290.98644013503247,293.39754193532013,21319600
2023-09-22,296.7512512207031,303.00221551221176,295.947560570074,296.9695394393899,25369600
2023-09-25,298.4875793457031,298.60667040304367,291.41312239636414,293.33801904399604,18987000
2023-09-26,296.6321716308594,297.9617342313641,293.7051596565991,295.34230605304384,19417200
2023-09-27,295.42169189453125,298.9539701789239,284.5569702480841,298.1106127734607,36429800
2023-09-28,301.59326171875,303.9448032957464,294.3898109917405,296.6123599455331,22167100
2023-09-29,297.8724670410156,308.2212789671032,297.0290793382049,304.9866526085404,25373700
2023-10-02,304.4309997558594,304.78818213594394,299.28140848326984,300.3827511018216,16265600
2023-10-03,298.5967712402344,304.38136336068993,297.30690563751256,301.89092774805414,17362300
2023-10-04,303.20062255859375,304.51035179503504,296.1757635012426,296.4039835330329,16880500
2023-10-05,302.41680908203125,303.8257355185984,297.1679903566098,302.25805126327083,19130000
2023-10-06,312.97393798828125,313.84709082731973,298.56700698401727,299.09287899662587,21803900
2023-10-09,315.8811340332031,317.8357962026818,309.3920783387563,310.0667763769625,22503700
2023-10-10,319.33404541015625,322.13209523981016,315.6827063546983,316.63522300395726,19038000
2023-10-11,325.26751708984375,326.2795642087612,320.435440997427,320.49497139971857,22036300
2023-10-12,321.6359558105469,327.9662832580327,320.17740064543665,325.4460523014571,20530500
2023-10-13,312.2396545410156,322.5189713992757,309.9377120584877,321.01081784862896,21341000
2023-10-16,318.6493835449219,319.3141799633307,313.0632162730603,316.15894806212225,16536100
2023-10-17,321.4771728515625,321.8740521941541,314.8293303133299,315.7024830350031,16387800
2023-10-18,314.5019836425781,323.4021419109411,313.10295866554907,318.8875816026241,16851000
2023-10-19,310.37432861328125,319.38364490768606,309.3225846372319,317.3892859153871,18709200
2023-10-20,306.24676513671875,312.84498045908896,304.0837464482957,311.6940391657698,22312300
2023-10-23,311.56500244140625,314.88889377974385,304.86756063676694,307.09010941272055,17796800
2023-10-24,310.11639404296875,315.8712519348251,308.2113606083932,314.313469087205,19525500
2023-10-25,297.19775390625,308.4593849099364,296.5131240641257,307.5862320515774,42192500
2023-10-26,286.10479736328125,292.703011741462,277.22447353914265,292.703011741462,66684100
2023-10-27,294.4195251464844,296.97942267409155,290.6887926666057,292.18704475335653,29596300
2023-10-30,300.30340576171875,306.9909164922188,296.7214985151733,296.7611955420491,28435100
2023-10-31,298.9241638183594,301.3154020955398,294.5484984510661,300.94828792866167,19434200
2023-11-01,309.42181396484375,310.3048683139882,299.4996780690973,299.4996780690973,20434600
2023-11-02,308.4494323730469,316.3375424870294,305.92920138835984,314.82935845841877,21631800
2023-11-03,312.1504211425781,313.093005944509,308.59827930973705,310.1163649869128,16764300
2023-11-06,313.341064453125,315.85136382365476,312.00160022439076,313.5196859262533,12887700
2023-11-07,316.3375549316406,318.50057336518654,312.6663524101526,314.59124926347897,14055600
2023-11-08,317.29010009765625,318.82801924162567,312.4282589574089,315.66288535306535,13609700
2023-11-09,318.0540771484375,321.6558175852299,316.3177032404489,316.9329011458724,16103100
2023-11-10,326.2101135253906,326.5375610295446,316.97260565667915,317.4488791718297,19096200
2023-11-13,326.6267395019531,329.7422739080535,323.1639243414275,323.6600310534776,16908900
2023-11-14,333.69134521484375,335.46741599370006,330.7345378585308,331.9351380866725,17179400
2023-11-15,330.119384765625,335.7650826812692,327.45032770758064,335.29874106904697,14531200
2023-11-16,331.5878601074219,331.97480765966105,323.838674437655,326.8053833646593,18932600
2023-11-17,332.4312744140625,332.88768422104437,326.78557624437,327.6884943120668,14494400
2023-11-20,337.32281494140625,339.2080144802842,331.5878222903206,332.2823838319898,16960500
2023-11-21,334.3561706542969,337.2534175899777,333.28456294277595,335.6956348737611,12027900
2023-11-22,338.8310241699219,340.2499126792458,335.9436788615161,336.5687782957013,10702700
2023-11-24,335.5964660644531,339.1981765257003,334.1478121943514,337.4816661250414,5467500
2023-11-27,332.09393310546875,337.25342610918796,331.59782626203656,333.56238998285437,15684500
2023-11-28,336.3504943847656,336.7374722413347,330.80402373364524,330.80402373364524,12637200
2023-11-29,329.6134338378906,337.2534618688583,328.2044769299669,337.0451054509128,16024500
2023-11-30,324.6026611328125,330.9032233148891,319.88964670778785,329.3057740125749,23146400
2023-12-01,322.2908630371094,324.314957194441,318.26247781580844,322.9457277162317,15276400
2023-12-04,317.5281982421875,318.3616540663768,311.2177340247724,314.81947438356156,19037100
2023-12-05,315.81170654296875,319.3737500866392,312.9342928735929,316.4963364172633,16952100
2023-12-06,314.97821044921875,319.74082348141286,314.5713992512257,319.42330787127855,11294300
2023-12-07,324.0470275878906,325.6841739294483,315.29569659562253,315.29569659562253,15905100
2023-12-08,330.1590881347656,330.57583118602076,320.48500516162073,320.5743007554703,14087400
2023-12-11,322.7472229003906,327.3213431195111,317.5083365583756,326.83513788878696,25802500
2023-12-12,331.6176452636719,331.86569867463805,322.0328578303436,322.07255485448627,18485500
2023-12-13,332.1335754394531,335.73531570283495,330.04995107415203,331.32988483456126,16353300
2023-12-14,330.5758361816406,332.0939218599385,326.08110954354635,331.2505341986713,19607300
2023-12-15,332.31219482421875,336.02306402754414,328.64099236363404,329.40498594080213,31776900
2023-12-18,341.9366760253906,344.85378668804714,334.3958459469585,334.85228604462384,18993900
2023-12-19,347.6319580078125,350.8467508068738,342.4327681993937,342.8891779975481,17729400
2023-12-20,346.5603332519531,352.19609871652887,345.08194481295914,345.9352338964191,16369900
2023-12-21,351.3328857421875,353.63482840250197,346.4908788635791,350.2315432565786,15289600
2023-12-22,350.6383972167969,354.4187288106996,348.4852802675343,352.8113172583685,11772800
2023-12-26,352.0671691894531,354.2004528401939,350.6979397367357,352.22592701294764,9898600
2023-12-27,355.04376220703125,356.20466538676425,352.5433949552393,353.2974869448079,13207900
2023-12-28,355.52996826171875,359.0820794651083,355.0239296591303,356.89922781228415,11798800
2023-12-29,351.2039489746094,357.1969281361714,349.08062742515625,356.19478262042475,14987100
2024-01-02,343.5936584472656,350.41016108257946,337.3625582064885,348.58449167928967,19042200
2024-01-03,341.7878112792969,345.24072541994775,340.5078472895794,342.29384989196654,15451100
2024-01-04,344.4172058105469,345.43918468397345,340.72616973060616,341.81761082843025,12099900
2024-01-05,349.2095947265625,350.7475137214206,343.56389682163444,344.28819338310336,13920700
2024-01-08,355.8673400878906,356.18485571303864,349.3087923232341,351.93818263654276,13890200
2024-01-09,354.6468811035156,357.83190839334617,352.5929917924932,353.6249023605358,13463900
2024-01-10,367.58538818359375,370.0361570840026,356.28406029694395,357.3655998102049,22117200
2024-01-11,366.7916564941406,369.8774266062331,360.10411548022216,369.232493748975,17205400
2024-01-12,371.57403564453125,374.1240316871446,366.6625968326006,367.27776437721,19310000
2024-01-16,364.59881591796875,372.68535103334375,364.37062615979,370.74062077604117,15306900
2024-01-17,365.50177001953125,365.6704596782648,355.8177542418374,363.4478803135723,12724800
2024-01-18,373.2013244628906,373.91571950102383,368.06166503074314,368.59743859937487,16354300
2024-01-19,380.4643249511719,381.3672126996037,375.02698340921194,376.0489622272857,21670800
2024-01-22,378.8072814941406,387.310558740859,378.19211394834883,384.9292523171683,17680500
2024-01-23,382.2007141113281,385.35594628431977,379.10498205560805,381.62521323149974,15506100
2024-01-24,387.6579284667969,393.0654752953233,384.7904161636278,386.9633667222341,15698500
2024-01-25,390.1185302734375,392.41054123350926,382.65709501138133,387.1319879715003,15091100
2024-01-26,391.0710754394531,393.7004353737154,388.5409126393493,391.27943181312344,13163700
2024-01-29,397.89752197265625,399.7926537489581,390.03920652616733,391.91447464954996,18742400
2024-01-30,396.9450378417969,403.19597247196214,396.4588627847728,400.4475512337395,18614700
2024-01-31,387.10223388671875,394.90101835810526,384.0858960218771,385.97109583241945,20180800
2024-02-01,391.70611572265625,397.3815791884309,389.9895751539661,390.8726598643205,29727100
2024-02-02,471.2915954589844,482.17618141613497,449.48275679658843,456.02144172049776,84707600
2024-02-05,455.8328552246094,468.2255934429309,455.64433221754496,466.221332864614,40832400
2024-02-06,451.17938232421875,463.4828252605775,449.4727736721461,460.3871235847148,21655200
2024-02-07,465.93359375,467.8485587840739,452.6280053703203,454.4338414397377,23066000
2024-02-08,466.3403625488281,466.925764902263,461.4090600570604,464.67345107328936,18815100
2024-02-09,464.465087890625,469.90242925067935,463.8300869402288,469.26742830028314,18413100
2024-02-12,465.24896240234375,475.41915205194476,462.947019526659,464.5444992074422,19382000
2024-02-13,456.537353515625,464.2468731870275,451.54651991731083,453.3126590561984,20916600
2024-02-14,469.5948486328125,470.4183725927847,462.4608304684062,464.2864998480657,16858400
2024-02-15,480.2611999511719,484.81545723804714,468.5431584801579,471.5793300047414,24212300
2024-02-16,469.63458251953125,475.23065188428683,465.556568581848,474.3872642070569,23324600
2024-02-20,468.0767822265625,472.4722813616275,462.9271910394476,466.0625897590752,18015500
2024-02-21,464.87847900390625,465.8419486389478,458.68050627412106,463.35878260142675,12921800
2024-02-22,482.8565673828125,486.69056087896115,472.85436813311964,477.00621413077533,21625800
2024-02-23,480.7707214355469,491.0311497339842,479.1020412033738,484.76364134369345,18374300
2024-02-26,478.49615478515625,482.8665512765611,477.3638468302636,480.21451660164433,12101400
2024-02-27,483.7703857421875,483.9889055616532,476.68842180532044,476.74801536407614,10809600
2024-02-28,480.7607727050781,487.7434340041243,479.4993353400965,481.73418465032995,12715500
2024-02-29,486.8296813964844,488.389116970363,479.36029842457447,485.1510587006431,17732000
2024-03-01,498.9176940917969,500.8545756713837,488.5380785343457,488.7963071827619,16273600
2024-03-04,494.83538818359375,501.02344874221626,493.07731757525386,499.6129971227631,12324100
2024-03-05,486.9190368652344,492.24293001218,484.60473958064495,491.6668488599236,15325300
2024-03-06,492.74951171875,499.583189220119,490.96164437082433,494.2791504217165,11757900
2024-03-07,508.7410888671875,516.3494823533294,498.0038821618696,499.8910821445539,18586400
2024-03-08,502.54315185546875,520.0445011354961,495.9875874923853,510.72765736734266,18597100
2024-03-11,480.3336486816406,493.9712059583507,472.79476106595894,493.66329582884157,20428300
2024-03-12,496.3849182128906,498.92767795025486,481.4660667509396,489.93862852466117,15448200
2024-03-13,492.2330627441406,497.6066378852909,487.7236245660359,492.0542820577353,12090700
2024-03-14,488.5181884765625,497.9741037778643,484.8729178506202,496.8914470652399,12620000
2024-03-15,480.8403015136719,488.5182318843105,478.059137225896,485.71724349168346,29153600
2024-03-18,493.633544921875,494.070584561547,483.5320123264852,488.5976770138942,11755300
2024-03-19,492.8985290527344,493.28591751458134,478.03927158062527,484.8828919098991,10903100
2024-03-20,502.1159973144531,504.7779741854075,491.835714780714,496.13654476437773,11711100
2024-03-21,504.3409423828125,511.5718900411895,502.6027262330663,511.24415578806696,9712500
2024-03-22,506.1487121582031,506.5361006295545,500.9440055787889,503.5860980145008,8120600
2024-03-25,499.63287353515625,503.80460470631,496.8715940455522,502.3842409725829,8380600
2024-03-26,492.5508728027344,506.56584667768334,491.87542863664703,501.7286443250279,11205400
2024-03-27,490.5345153808594,496.5239406969625,484.78352491807254,495.93788686349995,9989700
2024-03-28,482.3102722167969,489.5710772928442,481.8831749511718,489.521395786928,15212800
2024-04-01,488.0414123535156,494.08045824129323,478.53584639701245,483.9193631882776,9247000
2024-04-02,494.0208740234375,494.1798002750776,481.3865249828398,481.8335069600827,11081000
2024-04-03,503.32781982421875,503.8244530380208,495.3916307675297,495.5704114495978,12099200
2024-04-04,507.4797058105469,526.4312162585362,507.1419685443488,512.9426409502,26476300
2024-04-05,523.7890625,527.1264226237954,510.94607625503056,513.3795907460255,19263300
2024-04-08,515.7535400390625,527.9111101756489,515.3959787113195,525.716030393533,13260600
2024-04-09,513.41943359375,522.3290042268167,503.3278128790067,518.7134999304255,10863800
2024-04-10,516.3296508789062,519.0412485473654,502.3940952347152,505.86061532238585,11418500
2024-04-11,519.63720703125,520.3325056145172,513.8067382940332,517.6010230992423,10369500
2024-04-12,508.4530334472656,516.6872198942802,505.90033167824595,514.26364759941,11984500
2024-04-15,496.8616638183594,515.0384571853876,493.93151580388917,513.2405867962719,13512900
2024-04-16,496.39483642578125,501.3710805844467,493.7626561595775,494.75592258091154,9847900
2024-04-17,490.84246826171875,499.77192346212956,483.85980671013607,499.71232990333476,12193700
2024-04-18,498.4210205078125,508.76095670865146,495.6796261139181,496.45437262055293,14808700
2024-04-19,477.8306579589844,499.41431669209027,472.52661920207805,499.41431669209027,25215400
2024-04-22,478.4862060546875,488.69698284246,470.2122804474179,486.4223944308952,17271100
2024-04-23,492.7594909667969,495.4015833562038,485.67749634188175,487.94214263107534,15079200
2024-04-24,490.1769714355469,506.56586713703933,481.317021755362,504.6389278841395,37772700
2024-04-25,438.4079284667969,442.76835220036213,411.7089227857851,418.56245488313147,82890700
2024-04-26,440.3050537109375,443.4338366860677,429.05132886461274,438.48735929530994,32691400
2024-04-29,429.7068786621094,436.7988148712777,425.6742197513567,436.60014947867506,21502600
2024-04-30,427.2734069824219,436.65975597546355,426.8264249918601,428.147455924362,18429500
2024-05-01,436.232666015625,446.93013406880516,424.23399111108887,425.71397863682915,20344900
2024-05-02,438.70587158203125,440.9705176340693,429.3691740100177,435.88499880227045,15221300
2024-05-03,448.9166564941406,451.11179697891964,440.86128084790545,442.92726154360383,16489100
2024-05-06,462.5442810058594,463.02105978106573,450.28737750238747,452.5122844958483,15094600
2024-05-07,465.0870361328125,468.3548909827228,458.2037074526032,463.1501848954651,13406800
2024-05-08,469.4176940917969,472.3776084845462,459.8823308455416,460.37896403219986,11683900
2024-05-09,472.21868896484375,472.87421806387255,464.481135815607,466.83517215291295,9437700
2024-05-10,472.9934387207031,474.2846728255521,466.4378748768234,473.87742999258705,10750000
2024-05-13,464.85858154296875,470.16262007051995,459.73332367866385,469.56665421428306,14668800
2024-05-14,468.6727294921875,469.35808569307136,456.9819652481851,460.24982000044906,10478600
2024-05-15,478.2974853515625,479.25101255755794,468.02711495824536,471.7816605384409,13100500
2024-05-16,470.04345703125,474.4734165714435,469.5666782594295,471.801527600696,16608200
2024-05-17,468.7323303222656,469.6163216180006,465.2658404350713,467.65958568158874,10807300
2024-05-20,465.6830139160156,470.01367116907085,463.89514652631107,466.78555537893186,11745100
2024-05-21,461.5013427734375,467.53047671083374,459.1572184570371,463.97456625143184,11742200
2024-05-22,464.6301574707031,470.5301623382244,462.51449517924743,464.71954780965524,10078600
2024-05-23,462.64361572265625,471.1658279710308,458.4321759489414,469.6958131205523,11747900
2024-05-24,474.9998474121094,476.61887645447604,463.16009887613995,464.4712177669983,12024300
2024-05-28,476.68841552734375,477.6220580395815,471.6426053305284,473.37087913585106,10175800
2024-05-29,471.165771484375,476.6188238980227,470.5102424233148,471.46376955148327,9226200
2024-05-30,463.90509033203125,468.55360042520306,461.5808504414888,468.4940068622727,10719600
2024-05-31,463.6865234375,465.9611118987805,451.3998233629331,462.66346029491183,16919800
2024-06-03,474.27471923828125,476.3705269083725,465.0870058983624,467.68935877281706,11279400
2024-06-04,473.778076171875,475.66530636538874,470.0434155478428,473.78801853460345,7088700
2024-06-05,491.7264404296875,493.30573030037567,480.65152660799043,481.18789892832643,15690500
2024-06-06,490.4352111816406,499.4342020437463,487.58454155763394,489.6604646276873,10667300
2024-06-07,489.6405944824219,495.5505416682554,486.8694030600324,492.57074247783544,9380700
2024-06-10,499.2156677246094,499.27526127994463,490.0875476500694,490.53449931508374,11220900
2024-06-11,504.05291748046875,504.18204696656784,494.91485418085466,496.7921422872139,9673700
2024-06-12,505.4136047363281,510.5488046849409,501.0730359902517,510.5289199598269,11983200
2024-06-13,500.7055969238281,505.9301575612256,497.98402638310364,502.3047412736244,9954600
2024-06-14,501.2623596191406,504.2351649770315,497.87195484771325,499.76102858798566,10243300
2024-06-17,503.71820068359375,507.8145165497157,493.15924290347647,498.786716272725,11266600
2024-06-18,496.6191711425781,503.0917646222148,492.1748612572284,501.66003859591564,13060400
2024-06-20,498.8165588378906,500.7752377414344,493.9148702900185,499.1148224913511,11801200
2024-06-21,491.9363098144531,500.55649337523585,489.5600618320149,500.55649337523585,22359200
2024-06-24,496.04254150390625,504.88143086237153,491.4490995948573,496.33088323813683,13525300
2024-06-25,507.66534423828125,507.77469745154934,492.65212507473245,494.1932043482864,12063200
2024-06-26,510.1708679199219,510.85690461260367,501.7793738995123,503.73805265327996,8882300
2024-06-27,516.5738525390625,519.8747782877508,510.9464098062174,511.294373925033,10121200
2024-06-28,501.322021484375,518.8805251412638,500.94420066099576,514.1777300033583,15855100
2024-07-01,501.77935791015625,503.6684316425156,490.335531960126,502.0478255113692,10328200
2024-07-02,506.5716857910156,507.5659383637164,496.57945957224564,497.88192801510917,7739500
2024-07-03,507.029052734375,508.34147346230577,503.111695021788,503.45968950388533,6005600
2024-07-05,536.806884765625,537.7613890905714,508.659626943001,508.659626943001,21354100
2024-07-08,526.2777709960938,539.6902282867122,523.6231336593002,539.2328502639116,14917500
2024-07-09,526.953857421875,534.3908471604564,525.1542627135257,530.6823045262751,8753200
2024-07-10,531.6168823242188,535.782802810221,525.3232468812585,527.7392732226358,10983300
2024-07-11,509.7532958984375,532.3824937070442,505.44816535369097,527.8387522591509,16458300
2024-07-12,496.0028076171875,505.1698181338821,491.3894911645417,494.89920175558495,19750500
2024-07-15,493.308349609375,503.76787552831104,490.5343764947893,495.76415462534726,12539200
2024-07-16,486.9749755859375,501.05359564218975,482.9979652991605,498.61766470466665,14075800
2024-07-17,459.334716796875,476.4159983287152,456.4812168894572,476.4159983287152,28076600
2024-07-18,473.1151123046875,476.4856128872466,461.8701176709462,472.26999151459347,19267200
2024-07-19,474.0496826171875,483.91265093835443,472.975872869739,473.3238673312673,15149400
2024-07-22,484.59869384765625,489.23191443908513,481.11880987205853,483.78339946267863,12023100
2024-07-23,485.8812561035156,492.3737237074945,484.91682996591794,487.0246404087884,9455500
2024-07-24,458.6188659667969,473.5624806822974,457.93282927520823,469.5954226900346,17649700
2024-07-25,450.8040466308594,460.88575158232453,440.1058796187656,460.59744019284307,18240500
2024-07-26,463.0234375,467.0700224305545,456.7795325266989,461.5320586336811,14222400
2024-07-29,463.0333557128906,471.23593941244997,462.3473190124621,467.1794022788637,11339600
2024-07-30,460.5278625488281,470.0130408141906,454.07517290776104,464.315962513696,11390400
2024-07-31,472.1009216308594,473.7613367281888,464.06737443417023,468.3128218694942,24285800
2024-08-01,494.8792724609375,524.1401187856688,489.27170365366396,518.0055973214868,43083100
2024-08-02,485.3344421386719,498.2696468567978,473.4133337307261,486.1894847459628,24044700
2024-08-05,472.99578857421875,480.7012460328518,448.2090488117456,448.7559059334732,21396200
